STATE, AZ
STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
722720,93026, 20100801,   68.6,24,   61.1,24, 9999.9, 0, 9999.9, 0,   9.9,24,   7.2,24,  14.0,  21.0,   84.0*,  62.6*, 0.33G,999.9, 010010,
722720,93026, 20100802,   69.6,24,   58.7,24, 9999.9, 0, 9999.9, 0,   9.9,24,   5.3,24,  11.1, 999.9,   90.0*,  59.0*, 0.00G,999.9, 010000,
722720,93026, 20100803,   74.2,24,   56.9,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.0,24,  15.9,  22.0,   93.0*,  60.8*, 0.00G,999.9, 000010,
722720,93026, 20100804,   74.8,24,   54.2,24, 9999.9, 0, 9999.9, 0,  10.0,24,   5.9,24,  21.0,  26.0,   96.1*,  59.0*, 0.25G,999.9, 000010,
722720,93026, 20100805,   76.8,24,   52.9,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.8,24,  25.1,  35.0,   97.0*,  60.8*, 0.00G,999.9, 010010,
722720,93026, 20100806,   74.4,24,   55.8,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.1,24,  11.1,  22.9,   95.0*,  59.0*, 0.02G,999.9, 010010,
722720,93026, 20100807,   75.4,24,   55.3,24, 9999.9, 0, 9999.9, 0,  10.0,24,   8.9,24,  20.0,  28.0,   93.2*,  62.6*, 0.10G,999.9, 010010,
722720,93026, 20100808,   72.8,24,   56.0,24, 9999.9, 0, 9999.9, 0,  10.0,24,   9.0,24,  16.9,  28.9,   87.1*,  64.4*, 0.22G,999.9, 010010,
722720,93026, 20100809,   71.8,24,   50.7,24, 9999.9, 0, 9999.9, 0,  10.0,24,   8.0,24,  17.1,  22.9,   91.0*,  57.2*, 0.27G,999.9, 010000,
722720,93026, 20100810,   74.7,24,   48.5,22, 9999.9, 0, 9999.9, 0,  10.0,24,   7.6,24,  14.0,  26.0,   93.9*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100811,   77.5,24,   48.8,23, 9999.9, 0, 9999.9, 0,  10.0,24,   6.2,24,  14.0,  30.9,   96.1*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100812,   78.0,24,   51.6,24, 9999.9, 0, 9999.9, 0,  10.0,24,   5.5,24,  15.9,  26.0,   98.6*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100813,   79.9,24,   54.0,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.1,24,  18.1,  27.0,   97.0*,  64.4*, 0.01G,999.9, 000010,
722720,93026, 20100814,   79.3,24,   52.6,23, 9999.9, 0, 9999.9, 0,  10.0,24,   6.2,24,  22.0,  27.0,   98.6*,  66.2*, 0.00G,999.9, 010010,
722720,93026, 20100815,   77.8,24,   53.1,23, 9999.9, 0, 9999.9, 0,  10.0,24,   7.3,24,  15.0,  24.1,   96.1*,  60.8*, 0.02G,999.9, 010010,
722720,93026, 20100816,   72.3,24,   56.9,24, 9999.9, 0, 9999.9, 0,   8.7,24,  10.2,24,  19.0,  27.0,   91.4*,  60.8*, 0.20G,999.9, 010010,
722720,93026, 20100817,   71.6,24,   59.5,24, 9999.9, 0, 9999.9, 0,  10.0,23,   5.3,24,  20.0,  26.0,   93.9*,  60.8*, 0.17G,999.9, 010010,
722720,93026, 20100818,   74.0,24,   58.2,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.6,24,  17.1,  28.9,   96.8*,  60.8*, 0.00G,999.9, 010010,
722720,93026, 20100819,   73.9,24,   58.0,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.3,24,  14.0,  20.0,   96.1*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100820,   77.4,24,   54.4,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.7,24,  12.0,  18.1,   98.1*,  68.0*, 0.00G,999.9, 000010,
722720,93026, 20100821,   77.5,24,   53.5,24, 9999.9, 0, 9999.9, 0,  10.0,24,   5.9,24,  15.9,  25.1,   93.0*,  64.4*, 0.00G,999.9, 000000,
722720,93026, 20100822,   76.0,24,   57.4,22, 9999.9, 0, 9999.9, 0,  10.0,24,   7.5,24,  16.9,  25.1,   95.0*,  62.6*, 0.02G,999.9, 010010,
722720,93026, 20100823,   78.1,24,   58.6,24, 9999.9, 0,  875.8, 5,  10.0,24,   4.3,24,  21.0,  28.0,   96.8*,  64.4*, 0.00G,999.9, 010010,
722720,93026, 20100824,   74.0,24,   58.3,24, 9999.9, 0, 9999.9, 0,  10.0,24,   7.6,24,  21.0,  30.9,   93.0*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100825,   69.2,24,   54.2,21, 9999.9, 0, 9999.9, 0,  10.0,24,   8.9,24,  18.1,  27.0,   84.9*,  57.2*, 0.20G,999.9, 010000,
722720,93026, 20100826,   69.1,24,   42.6,20, 9999.9, 0, 9999.9, 0,  10.0,24,   8.4,24,  13.0,  19.0,   89.1*,  57.2*, 0.15G,999.9, 000000,
722720,93026, 20100827,   67.0,24,   46.1,24, 9999.9, 0, 9999.9, 0,   9.8,24,   5.8,24,  15.0,  22.9,   84.9*,  55.4*, 0.00G,999.9, 010010,
722720,93026, 20100828,   66.8,24,   56.8,24, 9999.9, 0, 9999.9, 0,   9.7,24,   7.0,24,  20.0,  26.0,   87.1*,  57.2*, 0.01G,999.9, 010000,
722720,93026, 20100829,   69.1,24,   54.9,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.7,24,  20.0,  27.0,   84.0*,  55.4*, 0.00G,999.9, 010010,
722720,93026, 20100830,   67.6,24,   57.3,24, 9999.9, 0, 9999.9, 0,   9.8,24,   5.2,24,  15.0,  28.0,   86.0*,  57.2*, 1.24G,999.9, 010010,
722720,93026, 20100831,   71.5,24,   55.1,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.0,24,  14.0,  22.0,   88.0*,  59.0*, 0.01G,999.9, 000000,
722720,93026, 20100901,   72.3,24,   54.3,24, 9999.9, 0, 9999.9, 0,  10.0,24,   5.6,24,  13.0,  20.0,   93.9*,  57.2*, 0.00G,999.9, 000000,
722720,93026, 20100902,   75.3,24,   42.3,23, 9999.9, 0, 9999.9, 0,  10.0,24,   7.3,24,  12.0,  14.0,   95.0*,  60.8*, 0.00G,999.9, 000000,
722720,93026, 20100903,   71.1,24,   44.6,24, 9999.9, 0, 9999.9, 0,   9.9,24,   7.0,24,  21.0,  28.9,   91.9*,  57.2*, 0.00G,999.9, 010000,
722720,93026, 20100904,   71.5,24,   51.7,24, 1014.0, 4,  879.1, 4,  10.0,24,   5.5,24,  13.0,  22.0,   91.9*,  51.8*, 0.00G,999.9, 000000,
722720,93026, 20100905,   72.0,24,   46.4,24, 9999.9, 0, 9999.9, 0,  10.0,24,   5.5,24,   9.9,  15.0,   93.9 ,  57.0 , 0.00G,999.9, 000000,
722720,93026, 20100906,   74.1,24,   43.4,20, 1005.0, 5,  871.2, 5,  10.0,24,   5.6,24,  14.0,  18.1,   91.4*,  55.4*, 0.00G,999.9, 000000,
722720,93026, 20100907,   75.3,24,   50.4,23, 9999.9, 0, 9999.9, 0,  10.0,24,   8.8,24,  20.0,  28.9,   88.0*,  64.4*, 0.00G,999.9, 010000,
722720,93026, 20100908,   73.3,24,   52.6,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.2,24,  14.0,  22.9,   90.0*,  59.0*, 0.00G,999.9, 010000,
722720,93026, 20100909,   69.3,24,   55.3,24, 9999.9, 0, 9999.9, 0,  10.0,24,   8.0,24,  17.1,  27.0,   87.8*,  57.2*, 0.00G,999.9, 000000,
722720,93026, 20100910,   67.9,24,   41.6,23, 9999.9, 0, 9999.9, 0,  10.0,24,   9.9,24,  18.1,  25.1,   87.8*,  51.8*, 0.00G,999.9, 000000,
722720,93026, 20100911,   65.4,24,   27.7,22, 9999.9, 0, 9999.9, 0,  10.0,24,   7.6,24,  14.0,  20.0,   90.0*,  46.4*, 0.00G,999.9, 000000,
722720,93026, 20100912,   69.4,24,   32.1,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.0,24,  13.0,  19.0,   89.6*,  48.2*, 0.00G,999.9, 000000,
722720,93026, 20100913,   72.5,24,   47.7,24, 9999.9, 0, 9999.9, 0,  10.0,24,   5.1,24,  18.1,  26.0,   91.9*,  59.0*, 0.00G,999.9, 000000,
722720,93026, 20100914,   71.1,24,   55.7,24, 9999.9, 0, 9999.9, 0,   9.4,24,   5.2,24,  16.9,  22.0,   93.2*,  59.0*, 0.00G,999.9, 010010,
722720,93026, 20100915,   71.3,24,   51.4,24, 9999.9, 0, 9999.9, 0,  10.0,24,   6.2,24,  12.0,  15.9,   95.0*,  55.4*, 0.00G,999.9, 000000,
722720,93026, 20100916,   75.6,24,   40.6,24, 9999.9, 0, 9999.9, 0,  10.0,24,   7.4,24,  19.0,  24.1,   96.1 ,  57.9 , 0.00G,999.9, 000000,
722720,93026, 20100917,   68.8,24,   51.1,24, 9999.9, 0, 9999.9, 0,  10.0,24,   4.8,24,  18.1,  32.1,   95.0*,  53.6*, 0.00G,999.9, 010010,
722720,93026, 20100918,   70.5,24,   51.3,24, 9999.9, 0, 9999.9, 0,  10.0,24,   4.8,24,  13.0,  18.1,   96.8*,  57.2*, 0.00G,999.9, 000000,
722720,93026, 20100919,   73.4,24,   52.0,24, 9999.9, 0, 9999.9, 0,  10.0,24,   8.5,24,  18.1,  26.0,   93.2*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100920,   75.2,24,   55.5,24, 1005.2, 8,  871.7, 7,  10.0,24,   7.9,24,  18.1,  22.9,   93.2*,  62.6*, 0.00G,999.9, 000000,
722720,93026, 20100921,   78.2,24,   59.8,24, 1005.7,23,  871.7,24,  10.0,24,   5.1,24,  17.1,  24.1,   93.9 ,  69.1 , 0.00G,999.9, 010010,
722720,93026, 20100922,   70.3,24,   66.1,24, 1005.5,20,  870.9,24,  10.0,24,   7.2,24,  13.0,  19.0,   75.9*,  66.2*, 0.06G,999.9, 010000,
722720,93026, 20100923,   71.9,24,   63.0,24, 1008.4,18,  873.0,24,  10.0,24,   3.1,24,   7.0, 999.9,   84.9 ,  66.0 , 0.30G,999.9, 010000,
722720,93026, 20100924,   74.3,24,   58.1,24, 1012.9,24,  877.2,24,  10.0,24,   3.9,24,   8.0, 999.9,   91.0 ,  57.9 , 0.01G,999.9, 000000,
722720,93026, 20100925,   76.4,24,   56.5,24, 1013.0,24,  877.7,24,  10.0,24,   7.4,24,  13.0,  19.0,   91.0 ,  62.1 , 0.00G,999.9, 000000,
722720,93026, 20100926,   77.0,24,   54.1,24, 1012.1,24,  877.2,24,  10.0,24,  11.3,24,  21.0,  29.9,   89.1 ,  64.9 , 0.00G,999.9, 000000,
722720,93026, 20100927,   72.1,24,   50.2,24, 1012.2,24,  876.7,24,  10.0,24,   7.9,24,  18.1,  26.0,   84.9 ,  57.0 , 0.00G,999.9, 000000,
722720,93026, 20100928,   71.5,24,   43.3,24, 1012.9,24,  877.0,24,  10.0,24,   4.2,24,  13.0,  17.1,   91.0 ,  50.0 , 0.00G,999.9, 000000,
722720,93026, 20100929,   72.6,24,   39.8,24, 1009.6,24,  874.3,24,  10.0,24,   3.6,24,   8.0, 999.9,   93.9 ,  50.0 , 0.00G,999.9, 000000,
722720,93026, 20100930,   74.2,24,   43.0,24, 1008.8,24,  873.7,24,  10.0,24,   4.2,24,  12.0,  21.0,   96.1 ,  52.0 , 0.00G,999.9, 000000,
722720,93026, 20101001,   79.1,24,   42.0,24, 1012.2,24,  877.5,24,  10.0,24,   5.7,24,   9.9, 999.9,   93.9 ,  59.0 , 0.00G,999.9, 000000,
722720,93026, 20101002,   74.8,24,   44.0,24, 1013.1,24,  877.7,24,  10.0,24,   3.9,24,   7.0, 999.9,   93.0 ,  53.1 , 0.00G,999.9, 000000,
722720,93026, 20101003,   74.1,24,   50.1,24, 1014.1,22,  878.5,24,  10.0,24,   6.8,24,  18.1,  31.1,   89.1 ,  59.0 , 0.02G,999.9, 010010,
722720,93026, 20101004,   70.9,24,   51.9,24, 1015.3,22,  878.9,24,  10.0,24,   6.0,24,  15.9,  22.9,   86.0 ,  62.1 , 0.00B,999.9, 000000,
722720,93026, 20101005,   67.7,24,   53.3,24, 1015.4,24,  878.9,24,  10.0,24,   8.1,24,  22.9,  31.1,   82.9 ,  57.9 , 0.06G,999.9, 010000,
722720,93026, 20101006,   70.5,24,   51.0,24, 1015.8,24,  879.3,24,  10.0,24,   7.5,24,  17.1,  26.0,   86.0 ,  55.9 , 0.01G,999.9, 000000,
722720,93026, 20101007,   69.6,24,   46.4,24, 1016.2,24,  879.7,24,  10.0,24,   4.0,24,  12.0,  18.1,   87.1 ,  51.1 , 0.00G,999.9, 000000,
722720,93026, 20101008,   67.7,24,   37.7,24, 1015.5,24,  878.8,24,  10.0,24,   4.2,24,   9.9,  15.9,   87.1 ,  46.9 , 0.00G,999.9, 000000,
722720,93026, 20101009,   65.1,24,   30.5,24, 1016.7,24,  879.5,24,  10.0,24,   4.2,24,   8.9, 999.9,   86.0 ,  43.0 , 0.00G,999.9, 000000,
722720,93026, 20101010,   65.0,24,   27.1,24, 1013.8,24,  876.9,24,  10.0,24,   5.1,24,  11.1, 999.9,   84.0 ,  44.1 , 0.00G,999.9, 000000,
722720,93026, 20101011,   64.2,24,   30.8,24, 1012.2,24,  875.5,24,  10.0,24,   4.0,24,   9.9,  17.1,   84.0 ,  43.0 , 0.00G,999.9, 000000,
722720,93026, 20101012,   64.8,24,   31.2,24, 1014.6,24,  877.6,24,  10.0,24,   3.4,24,   8.9,  14.0,   84.9 ,  46.0 , 0.00G,999.9, 000000,
722720,93026, 20101013,   69.0,24,   34.4,24, 1016.7,24,  879.9,24,  10.0,24,   7.7,24,  15.0,  22.0,   88.0 ,  50.0 , 0.00G,999.9, 000000,
722720,93026, 20101014,   73.9,24,   41.4,24, 1018.1,24,  881.9,24,  10.0,24,   9.0,24,  15.0,  21.0,   88.0 ,  55.9 , 0.00G,999.9, 000000,
722720,93026, 20101015,   69.9,24,   44.7,24, 1016.1,22,  879.5,24,  10.0,24,   6.3,24,  27.0,  36.9,   86.0 ,  57.9 , 0.00G,999.9, 010000,
722720,93026, 20101016,   62.9,24,   48.7,24, 1016.2,22,  879.0,24,  10.0,24,   4.9,24,  15.0,  21.0,   80.1 ,  46.9 , 0.02G,999.9, 010000,
722720,93026, 20101017,   63.5,24,   40.9,24, 1015.5,24,  878.2,24,  10.0,24,   4.9,24,  12.0,  19.0,   80.1 ,  45.0 , 0.00G,999.9, 000000,
722720,93026, 20101018,   65.3,24,   39.8,24, 1012.9,24,  876.2,24,  10.0,24,   7.4,24,  11.1,  18.1,   78.1 ,  57.0 , 0.00G,999.9, 000000,
722720,93026, 20101019,   61.5,24,   41.1,24, 1012.2,24,  875.2,24,  10.0,24,   6.4,24,  21.0,  27.0,   78.1 ,  43.0 , 0.00G,999.9, 000000,
722720,93026, 20101020,   61.5,24,   43.5,24, 1012.4,24,  875.4,24,  10.0,24,   7.4,24,  18.1,  25.1,   73.9 ,  48.0 , 0.00G,999.9, 000000,
722720,93026, 20101021,   56.7,24,   37.9,24, 1013.4,24,  875.7,24,  10.0,24,   6.0,24,  17.1,  22.9,   69.1 ,  46.0 , 0.00G,999.9, 000000,
722720,93026, 20101022,   53.0,24,   39.9,24, 1014.1,24,  875.7,24,  10.0,24,   4.5,24,  11.1, 999.9,   69.1 ,  39.9 , 0.00G,999.9, 000000,
722720,93026, 20101023,   55.8,24,   37.3,24, 1014.8,24,  876.5,24,  10.0,24,   3.8,24,  11.1, 999.9,   72.0 ,  37.9 , 0.00G,999.9, 000000,
722720,93026, 20101024,   56.5,24,   35.0,24, 1016.6,24,  878.1,24,  10.0,24,   4.2,24,   8.0, 999.9,   78.1 ,  37.9 , 0.00G,999.9, 000000,
722720,93026, 20101025,   62.7,24,   35.2,24, 1010.2,24,  873.3,24,  10.0,24,   9.9,24,  22.0,  28.0,   80.1 ,  46.0 , 0.00G,999.9, 000000,
722720,93026, 20101026,   61.0,24,   42.3,24, 1007.9,24,  871.5,24,  10.0,24,   7.2,24,  17.1,  24.1,   79.0 ,  41.0 , 0.00G,999.9, 000000,
722720,93026, 20101027,   62.6,24,   43.5,24, 1012.1,24,  875.2,24,  10.0,24,   4.5,24,   8.9, 999.9,   78.1 ,  46.0 , 0.00G,999.9, 000000,
722720,93026, 20101028,   65.7,24,   33.8,24, 1019.7,24,  881.9,24,  10.0,24,   9.2,24,  15.9,  24.1,   81.0 ,  48.0 , 0.00G,999.9, 000000,
722720,93026, 20101029,   66.1,24,   32.9,24, 1018.6,24,  881.3,24,  10.0,24,   6.1,24,  13.0,  18.1,   86.0 ,  42.1 , 0.00G,999.9, 000000,
722720,93026, 20101030,   69.1,24,   33.7,24, 1014.4,24,  877.9,24,  10.0,24,   8.7,24,  20.0,  28.9,   86.0 ,  48.9 , 0.00G,999.9, 000000,
722720,93026, 20101031,   60.0,24,   24.0,24, 1014.8,24,  877.5,24,  10.0,24,   2.6,24,   8.9, 999.9,   80.1 ,  37.9 , 0.00G,999.9, 000000,
722720,93026, 20101101,   58.4,23,   27.3,23, 1018.2,23,  879.9,22,  10.0,23,   5.5,23,  11.1,  14.0,   80.1 ,  37.0 , 0.00G,999.9, 000000,
722720,93026, 20101102,   62.2,24,   26.2,24, 1021.5,23,  883.1,24,  10.0,24,   7.6,24,  14.0,  24.1,   77.0 ,  45.0 , 0.00G,999.9, 000000,
722720,93026, 20101103,   61.4,24,   25.4,24, 1021.3,24,  882.9,24,  10.0,24,   8.6,24,  18.1,  27.0,   80.1 ,  39.0 , 0.00G,999.9, 000000,
722720,93026, 20101104,   64.1,24,   28.9,24, 1021.3,24,  883.3,24,  10.0,24,   8.6,24,  14.0,  24.1,   75.9 ,  48.0 , 0.00G,999.9, 000000,
722720,93026, 20101105,   59.1,24,   25.3,24, 1018.4,24,  880.2,24,  10.0,24,   5.4,24,  14.0, 999.9,   78.1 ,  33.1 , 0.00G,999.9, 000000,
722720,93026, 20101106,   55.9,24,   20.0,24, 1018.7,24,  880.0,24,  10.0,24,   3.6,24,   7.0, 999.9,   80.1 ,  33.1 , 0.00G,999.9, 000000,
722720,93026, 20101107,   59.1,24,   20.4,24, 1018.3,24,  880.0,24,  10.0,24,   3.8,24,   8.9,  14.0,   80.1 ,  37.0 , 0.00G,999.9, 000000,
722720,93026, 20101108,   55.1,24,   18.1,24, 1014.0,24,  876.0,24,  10.0,24,   6.0,24,  15.0,  22.9,   77.0 ,  32.0 , 0.00G,999.9, 000000,
722720,93026, 20101109,   57.8,24,   30.0,24, 1009.3,24,  872.2,24,  10.0,24,   8.4,24,  17.1,  22.9,   70.0 ,  45.0 , 0.00G,999.9, 000000,
722720,93026, 20101110,   47.9,24,   18.6,24, 1012.9,24,  873.9,24,  10.0,24,   7.2,24,  15.0,  24.1,   72.0 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101111,   53.4,24,   28.0,24, 1013.1,24,  874.7,24,  10.0,24,   6.1,24,  15.0,  22.0,   66.9*,  36.0*, 0.00G,999.9, 000000,
722720,93026, 20101112,   47.1,24,   18.1,24, 1021.9,24,  881.6,24,  10.0,24,   6.2,24,  12.0, 999.9,   64.9 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101113,   45.4,24,   10.2,24, 1020.9,24,  880.3,24,  10.0,24,   4.3,24,   9.9, 999.9,   66.9 ,  23.0 , 0.00G,999.9, 000000,
722720,93026, 20101114,   46.5,24,   11.4,24, 1014.2,24,  874.7,24,  10.0,24,   4.3,24,  13.0,  17.1,   71.1 ,  24.1 , 0.00G,999.9, 000000,
722720,93026, 20101115,   48.7,24,   15.6,24, 1012.6,24,  873.6,24,  10.0,24,   6.4,24,  19.0,  27.0,   66.9 ,  28.9 , 0.00G,999.9, 000000,
722720,93026, 20101116,   48.9,24,   25.1,24, 1015.8,24,  876.4,24,  10.0,24,   4.1,24,  14.0, 999.9,   71.1 ,  26.1 , 0.00G,999.9, 000000,
722720,93026, 20101117,   50.6,24,   24.8,24, 1017.0,24,  877.7,24,  10.0,24,   4.3,24,   9.9, 999.9,   70.0 ,  30.0 , 0.00G,999.9, 000000,
722720,93026, 20101118,   54.2,24,   19.8,24, 1020.3,24,  881.0,24,  10.0,24,   5.1,24,   9.9, 999.9,   73.9 ,  28.9 , 0.00G,999.9, 000000,
722720,93026, 20101119,   51.7,24,   17.2,24, 1016.7,24,  877.7,24,  10.0,24,   4.1,24,  11.1,  18.1,   75.9 ,  28.9 , 0.00G,999.9, 000000,
722720,93026, 20101120,   56.9,24,   20.2,24, 1013.7,23,  875.6,24,  10.0,24,   9.0,24,  20.0,  27.0,   73.0 ,  42.1 , 0.00G,999.9, 000000,
722720,93026, 20101121,   54.6,24,   28.0,24, 1012.8,24,  874.8,24,  10.0,24,   9.1,24,  19.0,  26.0,   68.0 ,  41.0 , 0.00G,999.9, 000000,
722720,93026, 20101122,   51.3,24,   31.4,24, 1015.4,24,  876.6,24,  10.0,24,   6.1,24,  15.0,  19.0,   64.9 ,  30.9 , 0.00G,999.9, 000000,
722720,93026, 20101123,   43.2,24,   19.2,24, 1016.5,24,  876.3,24,  10.0,24,   3.9,24,   9.9, 999.9,   66.9 ,  21.0 , 0.00G,999.9, 000000,
722720,93026, 20101124,   53.8,24,   11.8,24, 1009.9,24,  871.8,24,  10.0,24,   6.2,23,  14.0,  21.0,   64.9 ,  42.1 , 0.00G,999.9, 000000,
722720,93026, 20101125,   42.3,23,   19.6,23, 1012.2,22,  872.9,23,  10.0,23,   7.3,23,  14.0,  18.1,   55.0 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101126,   39.1,22,   12.3,22, 1022.1,22,  880.3,22,  10.0,22,   4.8,22,   9.9, 999.9,   63.0 ,  18.0 , 0.00G,999.9, 000000,
722720,93026, 20101127,   39.3,24,    4.8,24, 1017.6,23,  876.6,24,  10.0,24,   3.6,24,  11.1, 999.9,   68.0 ,  18.0 , 0.00G,999.9, 000000,
722720,93026, 20101128,   48.7,24,   18.3,24, 1008.5,24,  870.1,24,  10.0,24,  11.1,24,  28.9,  35.9,   63.0 ,  34.0 , 0.00G,999.9, 000000,
722720,93026, 20101129,   39.9,24,   17.7,24, 1014.0,24,  874.1,24,  10.0,24,  10.9,24,  27.0,  36.9,   52.0 ,  23.0 , 0.00G,999.9, 000000,
722720,93026, 20101130,   31.1,24,    6.2,24, 1028.1,24,  884.3,24,  10.0,24,   4.8,24,   9.9,  18.1,   54.0 ,  10.9 , 0.00G,999.9, 000000,
722720,93026, 20101201,   36.6,24,    1.4,24, 1024.7,24,  882.0,24,  10.0,24,   2.6,24,   9.9, 999.9,   64.9 ,  15.1 , 0.00G,999.9, 000000,
722720,93026, 20101202,   43.6,24,   -0.9,24, 1021.1,24,  880.0,24,  10.0,24,   1.5,24,   8.0, 999.9,   71.1 ,  23.0 , 0.00G,999.9, 000000,
722720,93026, 20101203,   47.2,24,    2.2,24, 1019.3,24,  879.2,24,  10.0,24,   2.1,24,   6.0, 999.9,   72.0 ,  26.1 , 0.00G,999.9, 000000,
722720,93026, 20101204,   46.9,24,    8.0,24, 1018.9,24,  878.9,24,  10.0,24,   2.8,24,   8.9, 999.9,   71.1 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101205,   51.0,24,   11.2,24, 1019.6,24,  879.9,24,  10.0,24,   2.6,24,   8.9, 999.9,   77.0 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101206,   53.2,24,   12.9,24, 1020.6,24,  881.0,24,  10.0,24,   2.6,24,   6.0, 999.9,   80.1 ,  33.1 , 0.00G,999.9, 000000,
722720,93026, 20101207,   55.6,24,   24.9,24, 1018.2,24,  879.5,24,  10.0,24,   6.2,24,   9.9, 999.9,   73.9 ,  36.0 , 0.00G,999.9, 000000,
722720,93026, 20101208,   46.8,24,   14.6,24, 1021.9,24,  881.6,24,  10.0,24,   3.3,24,   9.9, 999.9,   71.1 ,  25.0 , 0.00G,999.9, 000000,
722720,93026, 20101209,   44.8,24,    9.9,24, 1019.9,24,  879.4,24,  10.0,24,   1.9,24,   8.9, 999.9,   73.9 ,  21.9 , 0.00G,999.9, 000000,
722720,93026, 20101210,   51.8,24,   16.5,24, 1017.3,24,  878.0,24,  10.0,24,   5.7,24,  15.0,  21.0,   73.9 ,  32.0 , 0.00G,999.9, 000000,
722720,93026, 20101211,   53.2,24,   30.5,24, 1016.7,24,  877.9,24,  10.0,24,   4.4,24,  15.0,  19.0,   73.0 ,  30.9 , 0.00G,999.9, 000000,
722720,93026, 20101212,   52.5,24,   28.2,24, 1020.0,24,  880.6,24,  10.0,24,   5.0,24,   8.9, 999.9,   73.0 ,  32.0 , 0.00G,999.9, 000000,
722720,93026, 20101213,   49.5,24,   21.3,24, 1019.7,24,  880.0,24,  10.0,24,   4.2,24,   8.9, 999.9,   73.9 ,  26.1 , 0.00G,999.9, 000000,
722720,93026, 20101214,   47.7,23,   17.5,23, 1016.2,23,  876.8,23,  10.0,23,   2.4,23,   8.9, 999.9,   75.9 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101215,   55.0,24,   26.3,24, 1010.9,24,  872.9,24,  10.0,24,   6.5,24,  15.9,  22.0,   72.0 ,  35.1 , 0.00G,999.9, 000000,
722720,93026, 20101216,   53.8,24,   30.8,24, 1009.6,24,  872.0,24,  10.0,24,   8.8,24,  19.0,  22.9,   66.9 ,  36.0 , 0.00G,999.9, 000000,
722720,93026, 20101217,   51.4,24,   38.7,24, 1011.7,24,  873.4,24,  10.0,24,   4.0,24,  11.1, 999.9,   63.0 ,  36.0 , 0.00G,999.9, 000000,
722720,93026, 20101218,   47.8,24,   33.6,24, 1016.0,24,  876.5,24,  10.0,24,   3.3,24,   8.0, 999.9,   64.9 ,  32.0 , 0.00G,999.9, 000000,
722720,93026, 20101219,   48.3,24,   31.8,24, 1015.0,24,  875.6,24,  10.0,24,   3.7,24,   8.9, 999.9,   71.1 ,  30.9 , 0.00G,999.9, 000000,
722720,93026, 20101220,   57.7,24,   36.2,24, 1011.8,24,  874.0,24,  10.0,24,   7.5,24,  17.1,  22.0,   71.1 ,  42.1 , 0.00G,999.9, 000000,
722720,93026, 20101221,   56.3,24,   34.2,24, 1014.6,24,  876.5,24,  10.0,24,   7.0,24,  15.9,  21.0,   72.0 ,  42.1 , 0.00G,999.9, 000000,
722720,93026, 20101222,   54.2,24,   31.0,24, 1015.3,24,  876.8,23,  10.0,24,   5.9,24,  15.0,  22.0,   72.0 ,  39.9 , 0.00G,999.9, 000000,
722720,93026, 20101223,   54.3,24,   39.8,24, 1014.4,23,  876.3,21,  10.0,24,   9.2,24,  15.0,  17.1,   66.0 ,  46.0 , 0.00G,999.9, 010000,
722720,93026, 20101224,   42.6,24,   31.1,24, 1019.9,24,  879.2,23,  10.0,24,   6.5,24,  12.0,  15.9,   64.0 ,  26.1 , 0.07G,999.9, 000000,
722720,93026, 20101225,   47.6,24,   27.4,24, 1020.3,24,  880.0,23,  10.0,24,   7.1,24,  14.0,  17.1,   64.9 ,  27.0 , 0.00G,999.9, 000000,
722720,93026, 20101226,   46.5,24,   22.3,24, 1018.0,24,  878.1,24,  10.0,24,   5.4,24,  14.0,  18.1,   68.0 ,  21.9 , 0.00G,999.9, 000000,
722720,93026, 20101227,   45.1,24,   27.3,24, 1016.2,24,  876.3,24,  10.0,24,   4.1,24,   8.0, 999.9,   60.1 ,  30.9 , 0.00G,999.9, 000000,
